Designator,Mid X,Mid Y,Rotation,Layer
A1,26.31,-15.72,270.0,top
C1,5.67,-33.31,0.0,top
J1,-9.47,-28.27,270.0,top
J2,0.0,0.0,0.0,top
J3,-24.2,-18.25,270.0,top
J4,-10.25,-44.3,0.0,top
J5,-24.18,-33.5,270.0,top
J6,4.75,-44.3,0.0,top
J7,45.25,-44.3,0.0,top
J8,36.908,-44.3,0.0,top
Q1,28.49,-32.79,180.0,top
R1,19.5,-28.17,0.0,top
R2,19.47,-31.42,180.0,top
U1,-9.81,-15.685,90.0,top
